"","Row.ID","Place.ID","Place.Name","Use.Code","Use.Level","Acreage.1986","Acreage.1995","Acreage.2002","Acreage.2007","Acreage.2012","Acreage.2015","Place.Total.Area","description"
"3788",18167,817,"Swedesboro Boro",1600,"3",0,0,0,0,"2.1",2.1,495,"Mixed Urban or Built-up Land"
"3789",18168,817,"Swedesboro Boro",1700,"3",31.1,34.1,20.7,22.8,"25.2",23.1,495,"Other Urban or Built-up Land"
"3790",18192,818,"Washington Twp",1,"1",5842.6,7885.1,8984.6,9442.9,"9,494.1",9531.4,13788.7,"URBAN"
"3791",18198,818,"Washington Twp",11,"2",4073.9,5440.1,6266.7,6517.9,"6,527.5",6516.1,13788.7,"Residential (Total)"
"3792",18199,818,"Washington Twp",12,"2",527,804.5,971.4,1090.7,"1,170.8",1200.6,13788.7,"Commercial and Services"
"3793",18200,818,"Washington Twp",13,"2",102.3,142.3,165.6,141.4,"141.1",140.2,13788.7,"Industrial"
"3794",18201,818,"Washington Twp",14,"2",108.8,206,394.5,429.3,"472.0",480.7,13788.7,"Transportation/Communication/Utilities"
"3795",18202,818,"Washington Twp",16,"2",4.4,4.4,4.5,0,"1.4",1.4,13788.7,"Mixed Urban or Built-up Land"
"3796",18203,818,"Washington Twp",17,"2",708.1,819.3,658.5,742.5,"641.0",634,13788.7,"Other Urban or Built-up Land"
"3797",18224,818,"Washington Twp",1100,"3",69.3,0,0,0,".0",0,13788.7,"Residential (Other)"
"3798",18225,818,"Washington Twp",1110,"3",164.2,275.7,419.7,421.7,"419.7",410.8,13788.7,"Residential (High Density or Multiple Dwelling)"
"3799",18226,818,"Washington Twp",1120,"3",2782.8,3640.4,3833.8,3896.6,"3,869.3",3878.4,13788.7,"Residential (Single Unit, Medium Density)"
"3800",18227,818,"Washington Twp",1130,"3",447,767.2,1225.5,1382.4,"1,438.0",1434.4,13788.7,"Residential (Single Unit, Low Density)"
"3801",18228,818,"Washington Twp",1140,"3",610.5,756.9,787.8,817.3,"800.6",792.5,13788.7,"Residential (Rural, Single Unit)"
"3802",18229,818,"Washington Twp",1200,"3",527,804.5,971.4,1090.7,"1,170.8",1200.6,13788.7,"Commercial and Services"
"3803",18230,818,"Washington Twp",1300,"3",102.3,142.3,165.6,141.4,"141.1",140.2,13788.7,"Industrial"
"3804",18231,818,"Washington Twp",1400,"3",105.9,203.3,82.6,91.9,"114.8",116.8,13788.7,"Transportation"
"3805",18238,818,"Washington Twp",1600,"3",4.4,4.4,4.5,0,"1.4",1.4,13788.7,"Mixed Urban or Built-up Land"
"3806",18239,818,"Washington Twp",1700,"3",683.5,791.7,599.5,678.2,"586.0",578.4,13788.7,"Other Urban or Built-up Land"
"3807",18292,819,"Wenonah Boro",1,"1",412.7,421.8,449.5,456,"456.3",456.4,646.4,"URBAN"
"3808",18298,819,"Wenonah Boro",11,"2",367.9,378.8,397.6,404.9,"405.2",405.3,646.4,"Residential (Total)"
"3809",18299,819,"Wenonah Boro",12,"2",17,16.2,15.6,17.8,"17.8",17.8,646.4,"Commercial and Services"
"3810",18300,819,"Wenonah Boro",13,"2",0.1,0.1,0.1,0.1,".1",0,646.4,"Industrial"
"3811",18301,819,"Wenonah Boro",14,"2",0,0,12.8,12.8,"12.8",12.8,646.4,"Transportation/Communication/Utilities"
"3812",18302,819,"Wenonah Boro",17,"2",12.4,10.1,5.5,2.3,"2.3",2.3,646.4,"Other Urban or Built-up Land"
"3813",18317,819,"Wenonah Boro",1120,"3",276,278.1,270.6,272.5,"272.8",272,646.4,"Residential (Single Unit, Medium Density)"
"3814",18318,819,"Wenonah Boro",1130,"3",49.2,50.7,74.6,75.3,"75.3",75.3,646.4,"Residential (Single Unit, Low Density)"
"3815",18319,819,"Wenonah Boro",1140,"3",42.7,50,52.5,57.1,"57.1",58,646.4,"Residential (Rural, Single Unit)"
"3816",18320,819,"Wenonah Boro",1200,"3",17,16.2,15.6,17.8,"17.8",17.8,646.4,"Commercial and Services"
"3817",18321,819,"Wenonah Boro",1300,"3",0.1,0.1,0.1,0.1,".1",0,646.4,"Industrial"
"3818",18322,819,"Wenonah Boro",1400,"3",0,0,12.7,5.4,"5.4",5.4,646.4,"Transportation"
"3819",18325,819,"Wenonah Boro",1700,"3",12.4,10.1,5.5,2.3,"2.3",2.3,646.4,"Other Urban or Built-up Land"
"3820",18351,820,"West Deptford Twp",1,"1",4427.7,4867.9,5216.6,5654.4,"5,708.2",5639.2,11420.8,"URBAN"
"3821",18357,820,"West Deptford Twp",11,"2",1975.7,2132.6,2239.7,2441.1,"2,455.3",2460.2,11420.8,"Residential (Total)"
"3822",18358,820,"West Deptford Twp",12,"2",218.8,249.4,283.1,303,"312.3",313,11420.8,"Commercial and Services"
"3823",18359,820,"West Deptford Twp",13,"2",845.9,955.7,1049.3,1142.2,"1,134.3",1057.1,11420.8,"Industrial"
"3824",18360,820,"West Deptford Twp",14,"2",237.6,286.6,407.8,521.9,"595.4",626.5,11420.8,"Transportation/Communication/Utilities"
"3825",18361,820,"West Deptford Twp",15,"2",0,4.8,4.9,0,"6.9",6.9,11420.8,"Industrial and Commercial Complexes"
"3826",18362,820,"West Deptford Twp",16,"2",4.1,4.1,0.8,0.8,"2.1",2.1,11420.8,"Mixed Urban or Built-up Land"
"3827",18363,820,"West Deptford Twp",17,"2",877.5,928.7,866.3,846.1,"803.5",778.9,11420.8,"Other Urban or Built-up Land"
"3828",18383,820,"West Deptford Twp",1100,"3",41.1,0,0,0,".0",0,11420.8,"Residential (Other)"
"3829",18384,820,"West Deptford Twp",1110,"3",212.3,250,263.1,295.4,"304.8",304.6,11420.8,"Residential (High Density or Multiple Dwelling)"
"3830",18385,820,"West Deptford Twp",1120,"3",1357.2,1470,1602.1,1720.8,"1,729.9",1735.8,11420.8,"Residential (Single Unit, Medium Density)"
"3831",18386,820,"West Deptford Twp",1130,"3",207.6,233.5,212.1,269.9,"270.1",269.9,11420.8,"Residential (Single Unit, Low Density)"
"3832",18387,820,"West Deptford Twp",1140,"3",157.6,179,162.5,155.1,"150.5",150,11420.8,"Residential (Rural, Single Unit)"
"3833",18388,820,"West Deptford Twp",1200,"3",218.8,249.4,283.1,303,"312.3",313,11420.8,"Commercial and Services"
"3834",18389,820,"West Deptford Twp",1300,"3",845.9,955.7,1049.3,1142.2,"1,134.3",1057.1,11420.8,"Industrial"
"3835",18390,820,"West Deptford Twp",1400,"3",236,284.9,211.2,175.6,"225.6",233,11420.8,"Transportation"
"3836",18399,820,"West Deptford Twp",1500,"3",0,4.8,4.9,0,"6.9",6.9,11420.8,"Industrial and Commercial Complexes"
"3837",18400,820,"West Deptford Twp",1600,"3",4.1,4.1,0.8,0.8,"2.1",2.1,11420.8,"Mixed Urban or Built-up Land"
"3838",18401,820,"West Deptford Twp",1700,"3",870.3,915.1,821.2,784.7,"744.1",719.5,11420.8,"Other Urban or Built-up Land"
"3839",18448,821,"Westville Boro",1,"1",535.5,540.5,547.8,547.6,"545.2",544.5,871.5,"URBAN"
"3840",18453,821,"Westville Boro",11,"2",305.8,306.8,306.8,309.2,"310.3",309.6,871.5,"Residential (Total)"
"3841",18454,821,"Westville Boro",12,"2",64.2,60.6,54.9,54,"53.6",52.8,871.5,"Commercial and Services"
"3842",18455,821,"Westville Boro",13,"2",50.3,54.1,53,53,"52.9",53.6,871.5,"Industrial"
"3843",18456,821,"Westville Boro",14,"2",33.6,35.2,35.8,46.8,"53.4",54.3,871.5,"Transportation/Communication/Utilities"
"3844",18457,821,"Westville Boro",16,"2",5.5,5.5,5,7,"7.0",7,871.5,"Mixed Urban or Built-up Land"
"3845",18458,821,"Westville Boro",17,"2",41.6,43.5,48.1,35.4,"15.9",15.1,871.5,"Other Urban or Built-up Land"
"3846",18474,821,"Westville Boro",1110,"3",81.5,81.8,69.1,68,"69.0",69,871.5,"Residential (High Density or Multiple Dwelling)"
"3847",18475,821,"Westville Boro",1120,"3",220.8,220.8,232.1,231.2,"229.5",229.5,871.5,"Residential (Single Unit, Medium Density)"
"3848",18476,821,"Westville Boro",1130,"3",1.6,1.6,4.8,6.1,"7.9",7.9,871.5,"Residential (Single Unit, Low Density)"
"3849",18477,821,"Westville Boro",1140,"3",1.9,2.6,0.8,3.9,"3.9",3.2,871.5,"Residential (Rural, Single Unit)"
"3850",18478,821,"Westville Boro",1200,"3",64.2,60.6,54.9,54,"53.6",52.8,871.5,"Commercial and Services"
"3851",18479,821,"Westville Boro",1300,"3",50.3,54.1,53,53,"52.9",53.6,871.5,"Industrial"
"3852",18480,821,"Westville Boro",1400,"3",33.6,35.2,9.3,2.6,"2.6",4.1,871.5,"Transportation"
"3853",18485,821,"Westville Boro",1600,"3",5.5,5.5,5,7,"7.0",7,871.5,"Mixed Urban or Built-up Land"
"3854",18486,821,"Westville Boro",1700,"3",38.3,40.2,47.7,35,"15.9",15.1,871.5,"Other Urban or Built-up Land"
"3855",18512,822,"Woodbury City",1,"1",1195.1,1200.8,1197.8,1203.5,"1,207.8",1158.2,1346.4,"URBAN"
"3856",18518,822,"Woodbury City",11,"2",736.6,739.4,733.3,732,"730.7",730.8,1346.4,"Residential (Total)"
"3857",18519,822,"Woodbury City",12,"2",254.7,265.5,266.5,272.5,"277.7",276.3,1346.4,"Commercial and Services"
"3858",18520,822,"Woodbury City",13,"2",32.1,34.2,33.9,31.6,"31.6",31.6,1346.4,"Industrial"
"3859",18521,822,"Woodbury City",14,"2",32.1,32.1,41,41.2,"41.2",43.1,1346.4,"Transportation/Communication/Utilities"
"3860",18522,822,"Woodbury City",16,"2",7.7,7.7,2.9,5.4,"5.4",5.4,1346.4,"Mixed Urban or Built-up Land"
"3861",18523,822,"Woodbury City",17,"2",23.9,13.9,13.7,22.3,"13.0",13.1,1346.4,"Other Urban or Built-up Land"
"3862",18537,822,"Woodbury City",1100,"3",8.1,0,0,0,".0",0,1346.4,"Residential (Other)"
"3863",18538,822,"Woodbury City",1110,"3",213.8,220.3,192.6,192.5,"192.2",192.2,1346.4,"Residential (High Density or Multiple Dwelling)"
"3864",18539,822,"Woodbury City",1120,"3",423.7,428,466.1,466.1,"469.1",469.2,1346.4,"Residential (Single Unit, Medium Density)"
"3865",18540,822,"Woodbury City",1130,"3",72.6,72.6,63.8,63.8,"60.1",60.1,1346.4,"Residential (Single Unit, Low Density)"
"3866",18541,822,"Woodbury City",1140,"3",18.5,18.5,10.7,9.6,"9.4",9.4,1346.4,"Residential (Rural, Single Unit)"
"3867",18542,822,"Woodbury City",1200,"3",248.5,259.4,260.3,266.4,"271.5",270.2,1346.4,"Commercial and Services"
"3868",18544,822,"Woodbury City",1300,"3",32.1,34.2,33.9,31.6,"31.6",31.6,1346.4,"Industrial"
"3869",18545,822,"Woodbury City",1400,"3",32.1,32.1,38.9,5.1,"5.1",5.1,1346.4,"Transportation"
"3870",18550,822,"Woodbury City",1600,"3",7.7,7.7,2.9,5.4,"5.4",5.4,1346.4,"Mixed Urban or Built-up Land"
"3871",18551,822,"Woodbury City",1700,"3",23.9,13.9,10.8,19.6,"10.4",10.4,1346.4,"Other Urban or Built-up Land"
"3872",18572,823,"Woodbury Heights Boro",1,"1",612.6,623.4,622.4,642.6,"644.6",645.2,803.7,"URBAN"
"3873",18577,823,"Woodbury Heights Boro",11,"2",412.3,418.7,423.7,433.9,"433.9",434.5,803.7,"Residential (Total)"
"3874",18578,823,"Woodbury Heights Boro",12,"2",87.7,93.8,78.7,102.9,"93.8",93.8,803.7,"Commercial and Services"
"3875",18579,823,"Woodbury Heights Boro",13,"2",31.8,35.6,45.1,31.2,"39.9",39.8,803.7,"Industrial"
"3876",18580,823,"Woodbury Heights Boro",14,"2",26.8,25.6,25.8,25.8,"25.8",25.8,803.7,"Transportation/Communication/Utilities"
"3877",18581,823,"Woodbury Heights Boro",15,"2",0,0,5.7,6,"6.0",6,803.7,"Industrial and Commercial Complexes"
"3878",18582,823,"Woodbury Heights Boro",17,"2",22.3,18.1,9.5,13.2,"14.5",14.5,803.7,"Other Urban or Built-up Land"
"3879",18594,823,"Woodbury Heights Boro",1110,"3",0,0,1,0.6,".6",0.6,803.7,"Residential (High Density or Multiple Dwelling)"
"3880",18595,823,"Woodbury Heights Boro",1120,"3",330.6,334.9,345.5,347.8,"347.4",347.4,803.7,"Residential (Single Unit, Medium Density)"
"3881",18596,823,"Woodbury Heights Boro",1130,"3",56.4,57.3,68,78,"78.2",77.4,803.7,"Residential (Single Unit, Low Density)"
"3882",18597,823,"Woodbury Heights Boro",1140,"3",25.3,26.5,9.3,7.6,"7.6",9.1,803.7,"Residential (Rural, Single Unit)"
"3883",18598,823,"Woodbury Heights Boro",1200,"3",87.7,93.8,78.7,102.9,"93.8",93.8,803.7,"Commercial and Services"
"3884",18599,823,"Woodbury Heights Boro",1300,"3",31.8,35.6,45.1,31.2,"39.9",39.8,803.7,"Industrial"
"3885",18600,823,"Woodbury Heights Boro",1400,"3",26.8,25.6,11.9,6.9,"6.9",7,803.7,"Transportation"
"3886",18605,823,"Woodbury Heights Boro",1500,"3",0,0,5.7,6,"6.0",6,803.7,"Industrial and Commercial Complexes"
"3887",18606,823,"Woodbury Heights Boro",1700,"3",22.3,18.1,9.5,13.2,"14.5",14.5,803.7,"Other Urban or Built-up Land"
"3888",18627,824,"Woolwich Twp",1,"1",1129.2,1748.6,2561.8,3673.9,"4,084.9",4113,13688.9,"URBAN"
"3889",18633,824,"Woolwich Twp",11,"2",549.3,991,1675.6,2481.9,"2,713.0",2797.8,13688.9,"Residential (Total)"
"3890",18634,824,"Woolwich Twp",12,"2",50.6,68.7,77.1,101.7,"188.9",186.8,13688.9,"Commercial and Services"
"3891",18635,824,"Woolwich Twp",13,"2",61,83.2,133,135.9,"114.7",114.8,13688.9,"Industrial"
"3892",18636,824,"Woolwich Twp",14,"2",98.4,110,199.8,267.4,"304.5",314.4,13688.9,"Transportation/Communication/Utilities"
"3893",18637,824,"Woolwich Twp",17,"2",149.7,282.2,253.9,442.9,"470.9",396.4,13688.9,"Other Urban or Built-up Land"
"3894",18660,824,"Woolwich Twp",1100,"3",17.9,0,0,0,".0",0,13688.9,"Residential (Other)"
"3895",18661,824,"Woolwich Twp",1110,"3",0,0,0,77.7,"152.8",185.1,13688.9,"Residential (High Density or Multiple Dwelling)"
"3896",18662,824,"Woolwich Twp",1120,"3",4.8,5.4,125.7,310.2,"328.1",341.6,13688.9,"Residential (Single Unit, Medium Density)"
"3897",18663,824,"Woolwich Twp",1130,"3",59,110.4,265.7,334.8,"326.4",357.5,13688.9,"Residential (Single Unit, Low Density)"
"3898",18664,824,"Woolwich Twp",1140,"3",467.6,875.1,1284.2,1759.1,"1,905.7",1913.6,13688.9,"Residential (Rural, Single Unit)"
"3899",18665,824,"Woolwich Twp",1200,"3",38,56,64.7,88.7,"176.7",174.6,13688.9,"Commercial and Services"
"3900",18668,824,"Woolwich Twp",1300,"3",61,83.2,133,135.9,"114.7",114.8,13688.9,"Industrial"
"3901",18669,824,"Woolwich Twp",1400,"3",98.4,109.4,79.4,50.8,"48.6",53.6,13688.9,"Transportation"
"3902",18677,824,"Woolwich Twp",1700,"3",149.2,279.4,227.6,412.5,"437.1",362.7,13688.9,"Other Urban or Built-up Land"
"3903",18823,901,"Bayonne City",1,"1",3252.6,3248.9,3205,3319.4,"3,403.9",3379.9,4918.7,"URBAN"
"3904",18828,901,"Bayonne City",11,"2",1192.1,1186.8,1165.1,1181.3,"1,194.0",1197.5,4918.7,"Residential (Total)"
"3905",18829,901,"Bayonne City",12,"2",595.4,575.1,586.4,461.4,"335.2",352.6,4918.7,"Commercial and Services"
"3906",18830,901,"Bayonne City",13,"2",878.1,838.3,901.7,902.1,"883.7",903.3,4918.7,"Industrial"
"3907",18831,901,"Bayonne City",14,"2",174,206.6,211.3,233.2,"421.2",450.2,4918.7,"Transportation/Communication/Utilities"
"3908",18832,901,"Bayonne City",16,"2",4.8,3.7,7.3,18,"17.1",17.1,4918.7,"Mixed Urban or Built-up Land"
"3909",18833,901,"Bayonne City",17,"2",232.4,264.7,166,236.4,"249.2",169.9,4918.7,"Other Urban or Built-up Land"
"3910",18848,901,"Bayonne City",1100,"3",6.5,0,0,0,".0",0,4918.7,"Residential (Other)"
"3911",18849,901,"Bayonne City",1110,"3",1185.6,1186.8,1165.1,1180,"1,192.6",1196.2,4918.7,"Residential (High Density or Multiple Dwelling)"
"3912",18850,901,"Bayonne City",1130,"3",0,0,0,1.3,"1.3",1.3,4918.7,"Residential (Single Unit, Low Density)"
"3913",18851,901,"Bayonne City",1200,"3",277.1,276.9,303.8,301.3,"335.2",352.6,4918.7,"Commercial and Services"
"3914",18854,901,"Bayonne City",1300,"3",878.1,838.3,901.7,902.1,"883.7",903.3,4918.7,"Industrial"
"3915",18855,901,"Bayonne City",1400,"3",174,206.6,134.8,91.4,"273.4",302.3,4918.7,"Transportation"
"3916",18861,901,"Bayonne City",1600,"3",4.8,3.7,7.3,18,"17.1",17.1,4918.7,"Mixed Urban or Built-up Land"
"3917",18862,901,"Bayonne City",1700,"3",232.4,264.7,164.9,234.5,"247.4",169.1,4918.7,"Other Urban or Built-up Land"
"3918",18892,902,"East Newark Boro",1,"1",60.5,60.5,62.5,62.5,"61.3",62.5,72.5,"URBAN"
"3919",18896,902,"East Newark Boro",11,"2",28.8,28.8,28.2,28.1,"29.6",30.8,72.5,"Residential (Total)"
"3920",18897,902,"East Newark Boro",12,"2",4.8,4.8,5.4,6,"4.4",4.4,72.5,"Commercial and Services"
"3921",18898,902,"East Newark Boro",13,"2",25.3,25.3,27.2,21.7,"24.4",20.7,72.5,"Industrial"
"3922",18899,902,"East Newark Boro",14,"2",1.5,1.5,1.2,1.4,"1.4",1.4,72.5,"Transportation/Communication/Utilities"
"3923",18900,902,"East Newark Boro",16,"2",0,0,0,1.8,"1.8",1.8,72.5,"Mixed Urban or Built-up Land"
"3924",18901,902,"East Newark Boro",17,"2",0.2,0.2,0.6,3.7,".0",3.6,72.5,"Other Urban or Built-up Land"
"3925",18909,902,"East Newark Boro",1100,"3",0,0,0,0,".0",0,72.5,"Residential (Other)"
"3926",18910,902,"East Newark Boro",1110,"3",28.8,28.8,28.2,28.1,"29.6",30.8,72.5,"Residential (High Density or Multiple Dwelling)"
"3927",18911,902,"East Newark Boro",1200,"3",4.8,4.8,5.4,6,"4.4",4.4,72.5,"Commercial and Services"
"3928",18912,902,"East Newark Boro",1300,"3",25.3,25.3,27.2,21.7,"24.4",20.7,72.5,"Industrial"
"3929",18913,902,"East Newark Boro",1400,"3",1.5,1.5,0.2,0,".0",0,72.5,"Transportation"
"3930",18917,902,"East Newark Boro",1600,"3",0,0,0,1.8,"1.8",1.8,72.5,"Mixed Urban or Built-up Land"
"3931",18918,902,"East Newark Boro",1700,"3",0.2,0.2,0.6,3.7,".0",3.6,72.5,"Other Urban or Built-up Land"
"3932",18925,903,"Guttenberg Town",1,"1",123.6,123.6,123.5,123.5,"123.0",123.5,123.8,"URBAN"
"3933",18929,903,"Guttenberg Town",11,"2",96.5,96.5,94.1,93.9,"94.2",94.2,123.8,"Residential (Total)"
"3934",18930,903,"Guttenberg Town",12,"2",14.2,14.2,14.2,10.5,"11.0",11,123.8,"Commercial and Services"
"3935",18931,903,"Guttenberg Town",14,"2",0,0,0.9,0.9,".9",0.9,123.8,"Transportation/Communication/Utilities"
"3936",18932,903,"Guttenberg Town",16,"2",5,5,13.8,17,"16.8",16.8,123.8,"Mixed Urban or Built-up Land"
"3937",18933,903,"Guttenberg Town",17,"2",7.9,7.9,0.5,1.1,".0",0,123.8,"Other Urban or Built-up Land"
"3938",18939,903,"Guttenberg Town",1110,"3",96.5,96.5,94.1,93.9,"94.2",94.2,123.8,"Residential (High Density or Multiple Dwelling)"
"3939",18940,903,"Guttenberg Town",1200,"3",14.2,14.2,14.2,10.5,"11.0",11,123.8,"Commercial and Services"
"3940",18941,903,"Guttenberg Town",1400,"3",0,0,0.9,0.9,".9",0.9,123.8,"Transportation"
"3941",18942,903,"Guttenberg Town",1600,"3",5,5,13.8,17,"16.8",16.8,123.8,"Mixed Urban or Built-up Land"
"3942",18943,903,"Guttenberg Town",1700,"3",7.9,7.9,0.5,1.1,".0",0,123.8,"Other Urban or Built-up Land"
"3943",18948,904,"Harrison Town",1,"1",727.6,752.7,726,694.2,"715.3",699.8,848.3,"URBAN"
"3944",18953,904,"Harrison Town",11,"2",196.9,195.6,189.4,195.9,"200.0",208.3,848.3,"Residential (Total)"
"3945",18954,904,"Harrison Town",12,"2",52.8,54.1,58.8,65.6,"84.4",80.1,848.3,"Commercial and Services"
"3946",18955,904,"Harrison Town",13,"2",347.8,337.9,300.4,233,"217.8",199.7,848.3,"Industrial"
"3947",18956,904,"Harrison Town",14,"2",81,105.7,105.4,125.9,"133.2",130.5,848.3,"Transportation/Communication/Utilities"
"3948",18957,904,"Harrison Town",16,"2",1.1,1.1,1.2,8.4,"6.3",6.3,848.3,"Mixed Urban or Built-up Land"
"3949",18958,904,"Harrison Town",17,"2",3.9,14.3,34.2,27.1,"18.7",20.4,848.3,"Other Urban or Built-up Land"
"3950",18969,904,"Harrison Town",1100,"3",1.3,0,0,0,".0",0,848.3,"Residential (Other)"
"3951",18970,904,"Harrison Town",1110,"3",191.7,191.7,189.4,195.9,"200.0",208.3,848.3,"Residential (High Density or Multiple Dwelling)"
"3952",18971,904,"Harrison Town",1120,"3",3.9,3.9,0,0,".0",0,848.3,"Residential (Single Unit, Medium Density)"
"3953",18972,904,"Harrison Town",1200,"3",52.8,54.1,58.8,65.6,"84.4",80.1,848.3,"Commercial and Services"
"3954",18973,904,"Harrison Town",1300,"3",347.8,337.9,300.4,233,"217.8",199.7,848.3,"Industrial"
"3955",18974,904,"Harrison Town",1400,"3",81,105.7,82.2,15.7,"22.8",22.7,848.3,"Transportation"
"3956",18978,904,"Harrison Town",1600,"3",1.1,1.1,1.2,8.4,"6.3",6.3,848.3,"Mixed Urban or Built-up Land"
"3957",18979,904,"Harrison Town",1700,"3",3.9,14.3,34.2,27.1,"18.7",20.4,848.3,"Other Urban or Built-up Land"
"3958",18994,905,"Hoboken City",1,"1",777.5,780.1,763.9,787.8,"773.8",768.6,793.5,"URBAN"
"3959",18998,905,"Hoboken City",11,"2",308.8,306.9,339.2,412.5,"410.3",416.9,793.5,"Residential (Total)"
"3960",18999,905,"Hoboken City",12,"2",172.4,171.5,169.8,133.7,"142.2",142,793.5,"Commercial and Services"
"3961",19000,905,"Hoboken City",13,"2",128.8,124.6,105.4,48.8,"34.1",28.2,793.5,"Industrial"
"3962",19001,905,"Hoboken City",14,"2",100.8,88.2,69,71.6,"76.0",75.5,793.5,"Transportation/Communication/Utilities"
"3963",19002,905,"Hoboken City",15,"2",0,0,0,0,"2.0",2,793.5,"Industrial and Commercial Complexes"
"3964",19003,905,"Hoboken City",16,"2",18.1,18.1,14.5,38,"35.6",35.6,793.5,"Mixed Urban or Built-up Land"
"3965",19004,905,"Hoboken City",17,"2",20,42.2,23.3,35.2,"23.6",15.6,793.5,"Other Urban or Built-up Land"
"3966",19013,905,"Hoboken City",1100,"3",1.9,0,0,0,".0",0,793.5,"Residential (Other)"
"3967",19014,905,"Hoboken City",1110,"3",306.9,306.9,339.2,412.5,"410.3",416.9,793.5,"Residential (High Density or Multiple Dwelling)"
"3968",19015,905,"Hoboken City",1200,"3",172.4,171.5,169.8,133.7,"142.2",142,793.5,"Commercial and Services"
"3969",19016,905,"Hoboken City",1300,"3",128.8,124.6,105.4,48.8,"34.1",28.2,793.5,"Industrial"
"3970",19017,905,"Hoboken City",1400,"3",100.8,88.2,69,43.9,"48.4",47.9,793.5,"Transportation"
"3971",19020,905,"Hoboken City",1500,"3",0,0,0,0,"2.0",2,793.5,"Industrial and Commercial Complexes"
"3972",19021,905,"Hoboken City",1600,"3",18.1,18.1,14.5,38,"35.6",35.6,793.5,"Mixed Urban or Built-up Land"
"3973",19022,905,"Hoboken City",1700,"3",20,42.2,23.3,35.2,"23.6",15.6,793.5,"Other Urban or Built-up Land"
"3974",19030,906,"Jersey City",1,"1",7609.1,8147.8,8007.9,8299.2,"8,163.7",8235.5,10153,"URBAN"
"3975",19035,906,"Jersey City",11,"2",2771.6,2856.3,2808.7,2970.2,"3,011.6",3024.3,10153,"Residential (Total)"
"3976",19036,906,"Jersey City",12,"2",1210.3,1318.5,1451.2,1355.2,"1,480.5",1470.3,10153,"Commercial and Services"
"3977",19037,906,"Jersey City",13,"2",1649,1543.7,1398.8,1154.6,"948.7",975.4,10153,"Industrial"
"3978",19038,906,"Jersey City",14,"2",834.4,949.5,1167.3,1340,"1,389.3",1396.4,10153,"Transportation/Communication/Utilities"
"3979",19039,906,"Jersey City",15,"2",0,0,0,1.2,"1.2",1.2,10153,"Industrial and Commercial Complexes"
"3980",19040,906,"Jersey City",16,"2",58.7,56.4,61.6,118.2,"126.8",131.3,10153,"Mixed Urban or Built-up Land"
"3981",19041,906,"Jersey City",17,"2",653.8,1024.3,568.9,604.4,"475.7",426,10153,"Other Urban or Built-up Land"
"3982",19057,906,"Jersey City",1100,"3",20,0,0,0,".0",0,10153,"Residential (Other)"
"3983",19058,906,"Jersey City",1110,"3",2751.6,2856.3,2805.3,2970.2,"3,011.6",3024.3,10153,"Residential (High Density or Multiple Dwelling)"
"3984",19059,906,"Jersey City",1120,"3",0,0,3.4,0,".0",0,10153,"Residential (Single Unit, Medium Density)"
"3985",19060,906,"Jersey City",1200,"3",1198,1306.3,1437.7,1342.4,"1,454.2",1444.1,10153,"Commercial and Services"
"3986",19062,906,"Jersey City",1300,"3",1649,1543.7,1398.8,1154.6,"948.7",975.4,10153,"Industrial"
"3987",19063,906,"Jersey City",1400,"3",834.4,949.5,1006.8,725.4,"739.3",737.5,10153,"Transportation"
"3988",19071,906,"Jersey City",1500,"3",0,0,0,1.2,"1.2",1.2,10153,"Industrial and Commercial Complexes"
"3989",19072,906,"Jersey City",1600,"3",58.7,56.4,61.6,118.2,"126.8",131.3,10153,"Mixed Urban or Built-up Land"
